"Gene","DN1_ZT3_1","DN1_ZT7_1","DN1_ZT11_1","DN1_ZT15_1","DN1_ZT19_1","DN1_ZT23_1","DN1_ZT3_2","DN1_ZT7_2","DN1_ZT11_2","DN1_ZT15_2","DN1_ZT19_2","DN1_ZT23_2"
"FBtr0331782",0.596945215044578,1,0.219503345291072,0.468338234170835,0.88006700637509,0.879426552599799,0.123039395588289,0.451555317846645,1,0.423361239079958,0.678090814179137,0.821889650420825
"FBtr0331783",0.590200071371758,1,0.255777203199342,0.474268061490088,0.843937553696035,0.852086089061316,0.105850068263454,0.341922896927147,1,0.427909064890387,0.628231195489494,0.761960196744306
"FBtr0331785",0.332809215321901,0.388671458293968,1,0.346812058878441,0.42469846859733,0.344312088578335,1,0.383272526445706,0.189529668938232,0.922440992459837,0.444144220110818,0.116829355011014
"FBtr0331786",0.953411010542016,0.804772862040011,0.479648916269199,1,0.774781829895511,0.859900646242111,0.491350519130019,0.548559956404688,0.653456906889206,0.7847546988693,0.490926532463868,1
"FBtr0331787",0,0,0,0,1,0,0,1,0,0,0.680499091001914,0
"FBtr0331788",0.132444483648512,0.19524596675423,1,0.29936091198964,0.54929113157869,0.440267916542788,0.0781373946742021,1,0.222140318164463,0.0595132314700434,0.430628331024649,0.821586727982524
"FBtr0331789",1,0.756061732724694,0.501128318730661,0.927385425026827,0.931667308885724,0.866763546031973,1,0.570877171227685,0.110049485189941,0.398022778042747,0.684780765996527,0.152631899288582
"FBtr0331790",1,0.756061732724694,0.501128318730661,0.927385425026827,0.931667308885724,0.866763546031973,1,0.570877171227685,0.110049485189941,0.398022778042747,0.684780765996527,0.152631899288582
"FBtr0331791",1,0.722979155358825,0.496732456285655,0.932768854351673,0.902506270708878,0.913834197933709,1,0.561201286969589,0.0825371138924559,0.398022778042747,0.688072981217664,0.152631899288582
"FBtr0331792",0.345973097626783,0.301477255790861,1,0.332950137986839,0.224419707719761,0.230710965275425,1,0.227148428505602,0.27159785568236,0.559922586213173,0.253660388300431,0.259293112189492
"FBtr0331793",0.608902876101119,0.544016757991791,0.492580680378606,0.500468272458821,0.604350530672561,1,0.722720122063193,0.48173698625445,0.205465358204454,1,0.815456183354786,0.42217462857062
"FBtr0331794",0.82688861880301,0.665723071157903,0.565756076527646,0.44379130997951,0.682463864569015,1,1,0.418282262606881,0.375581729272093,0.997829444919942,0.608606758769849,0.443737183252841
"FBtr0331795",0.82688861880301,0.665723071157903,0.565756076527646,0.44379130997951,0.682463864569015,1,1,0.418282262606881,0.375581729272093,0.997829444919942,0.608606758769849,0.443737183252841
"FBtr0331796",0,0,1,0,0.131454287899174,0,0,0,0,0.782318990783576,0.232952119144212,1
"FBtr0331797",0.53162465506322,0.495365584100156,1,0.50302594123987,0.387919026055405,0.388471691067166,0.72853937947423,0.604364132931978,1,0.868751134865684,0.576241651341265,0.526647737162859
"FBtr0331798",0.394805036405144,1,0.926211205659416,0.98566082446668,0.900562972305502,0.499180284886071,1,0.291989073629279,0.226429250501428,0.727947263677001,0.373914072106851,0.353589729325369
"FBtr0331800",0.803827055127367,0.469083892901996,1,0.407491761580453,0.379600617462855,0.459102907624833,0.794269494860261,0.828178224077919,1,0.711541356709737,0.613755822321534,0.782120796368204
"FBtr0331801",0.546816309920123,0.652209286297829,0.884709731401704,1,0.819907158559105,0.662165827321909,0.904229721130487,0.531602736277896,0.709506409116481,1,0.760424151378726,0.304244856292215
"FBtr0331802",0.553929367610141,0.691978145218428,0.832202568481115,1,0.719492996950414,0.662324164439872,0.901038322114733,0.604886907005282,0.951452328678793,1,0.77946008815891,0.383475287618313
"FBtr0331804",0.393736193364958,0.61663541015309,1,0.557395906835929,0.365150799719927,0.582947333940914,1,0.371680162696875,0.315196079864669,0.581170940402997,0.319488016242527,0.240008131490017
"FBtr0331805",0.61473665157336,0.766631968104465,0.184185183847372,1,0.744516914665217,0.435863195934115,0.718574687637679,0.456433858079529,0.144202471046855,0.753344213347147,0.293347112996415,1
"FBtr0331806",0.605786605489423,0.506265292058421,0.495566017835446,0.498256607113359,0.779016990863154,1,1,0.288112185211474,0.0112221514502901,0.547184335701067,0.649952594446603,0.062257748394027
"FBtr0331807",0.605786605489423,0.506265292058421,0.495566017835446,0.498256607113359,0.779016990863154,1,1,0.288112185211474,0.0112221514502901,0.547184335701067,0.649952594446603,0.062257748394027
"FBtr0331808",0.605786605489423,0.506265292058421,0.495566017835446,0.498256607113359,0.779016990863154,1,1,0.288112185211474,0.0112221514502901,0.547184335701067,0.649952594446603,0.062257748394027
"FBtr0331809",0.605786605489423,0.506265292058421,0.495566017835446,0.498256607113359,0.779016990863154,1,1,0.288112185211474,0.0112221514502901,0.547184335701067,0.649952594446603,0.062257748394027
"FBtr0331810",0.679488112813623,1,0.406231217363077,0.83917635563602,0.821037844288495,0.698635045715166,0.497617880192064,0.417095732169252,0.916249808393676,0.4303710829494,0.443311489976964,1
"FBtr0331811",0.311326292428107,0.395751084128103,1,0.903122481962011,0.642665407507072,0.415808587845967,1,0.291382343086673,0.438625805257051,0.561443770508976,0.839797071266071,0.39054384389396
"FBtr0331813",0.972148656655495,0.825412214303832,0.993389739624584,0.749087381992749,0.965107284562077,1,0.870801380758602,0.772979079103813,0.579662156743492,0.702068661436255,1,0.625299054670618
"FBtr0331814",0.831590818544595,0.813255927637454,1,0.242457598140369,0.161330262421713,0.480292272592133,0.128225468183306,1,0.306211884731321,0.152353872563311,0.115161384631093,0.215719181911309
"FBtr0331815",0.972148656655495,0.825412214303832,0.993389739624584,0.749087381992749,0.965107284562077,1,0.870801380758602,0.772979079103813,0.579662156743492,0.702068661436255,1,0.625299054670618
"FBtr0331816",0.205288949655193,0.0332805625149256,1,0.0136073141813473,0.065140294450037,0.271236484298682,0.390831021280446,0.175846061276818,1,0.133954142052643,0.897473136413564,0.205472412605206
"FBtr0331817",0.545410993896622,0.470487591355209,0.211311309974791,0.560353934529126,1,0.666120505721226,0.605030741212845,0.449686021639209,0.474921745178912,0.575006450216634,1,0.568610480471492
"FBtr0331818",0.467332304070251,0.458267134436892,0.295067429201163,0.558597339123079,1,0.598798016824058,0.341180777542194,0.438134550307656,0.327360891566782,0.445822031609401,1,0.59976738696346
"FBtr0331819",1,0.632662705221763,0.328513415614588,0.891801959181516,0.696350015978424,0.885882741925064,0.0783221545349027,0.865881877827342,0.572568635038982,0.143169488509413,0.570961076333853,1
"FBtr0331820",1,0.632662705221763,0.328513415614588,0.891801959181516,0.696350015978424,0.885882741925064,0.0783221545349027,0.865881877827342,0.572568635038982,0.143169488509413,0.570961076333853,1
"FBtr0331822",0.697579657427572,1,0.508810436402676,0.916425389797884,0.592847097755973,0.845139617830424,0.133999207296153,0.713432591465949,1,0.420998732165449,0.304286130060218,0.757312606459189
"FBtr0331823",0.310338068064812,0.871975458854706,0.513516300617945,1,0.478152763991646,0.74105557529142,0.00224835634429812,0.167251177310466,0.153406884092399,0.034934128824063,0.0468107095207046,1
"FBtr0331824",0.310338068064812,0.871975458854706,0.513516300617945,1,0.478152763991646,0.74105557529142,0.00224835634429812,0.167251177310466,0.153406884092399,0.034934128824063,0.0468107095207046,1
"FBtr0331825",0.310338068064812,0.871975458854706,0.513516300617945,1,0.478152763991646,0.74105557529142,0.00224835634429812,0.167251177310466,0.153406884092399,0.034934128824063,0.0468107095207046,1
"FBtr0331826",0.310338068064812,0.871975458854706,0.513516300617945,1,0.478152763991646,0.74105557529142,0.00224835634429812,0.167251177310466,0.153406884092399,0.034934128824063,0.0468107095207046,1
"FBtr0331827",0.310338068064812,0.871975458854706,0.513516300617945,1,0.478152763991646,0.74105557529142,0.00224835634429812,0.167251177310466,0.153406884092399,0.034934128824063,0.0468107095207046,1
"FBtr0331829",0.426389439317555,1,0.19162990461919,0.949154868004951,0.661252532112431,0.189829122421464,0.196769944890642,0.924672040074908,0.223762455072706,0.284752123082144,0.28114910931198,1
"FBtr0331830",0.239975967314306,0.250852171740659,0,0.221895654989755,0.673714327843771,1,0.468613652197559,0.102226760198727,0.581342336907966,0.15574642795877,1,0.268762078156564
"FBtr0331831",0.556266831323749,0.352034394602324,1,0.492131196225393,0.846236978350931,0.57785164046241,0.0771125459706571,0.185040753275485,0.964597610380987,0.399382067366991,0.729287039663187,1
"FBtr0331832",0.633889892557348,0.851820104653097,0.250823291235732,0.97688541116962,0.511062855637763,1,0.720000207625321,0.53356256203376,0.409384202960056,1,0.420721987417995,0.163286251501991
"FBtr0331833",0.424952037254955,0.381363098930056,0.982202918232416,0.187112011775145,0.883629311135388,1,0.211345496364023,0.232443168466427,0.480674903489516,0.402427464394843,0.711798141829537,1
"FBtr0331834",0.424952037254955,0.381363098930056,0.982202918232416,0.187112011775145,0.883629311135388,1,0.211345496364023,0.232443168466427,0.480674903489516,0.402427464394843,0.711798141829537,1
"FBtr0331835",0.424952037254955,0.381363098930056,0.982202918232416,0.187112011775145,0.883629311135388,1,0.211345496364023,0.232443168466427,0.480674903489516,0.402427464394843,0.711798141829537,1
"FBtr0331836",0.424952037254955,0.381363098930056,0.982202918232416,0.187112011775145,0.883629311135388,1,0.211345496364023,0.232443168466427,0.480674903489516,0.402427464394843,0.711798141829537,1
"FBtr0331837",0.424952037254955,0.381363098930056,0.982202918232416,0.187112011775145,0.883629311135388,1,0.211345496364023,0.232443168466427,0.480674903489516,0.402427464394843,0.711798141829537,1
"FBtr0331838",0.424952037254955,0.381363098930056,0.982202918232416,0.187112011775145,0.883629311135388,1,0.211345496364023,0.232443168466427,0.480674903489516,0.402427464394843,0.711798141829537,1
"FBtr0331841",0.645631707976609,0.492241423999952,1,0.473222518663414,0.606615487789499,0.588893391554048,1,0.223845083582826,0.188398148526661,0.358770559356829,0.417983575478822,0.15065755631271
"FBtr0331842",0.63369743145322,0.554957877146933,0.609075552646917,0.502798199239355,0.965791216165579,1,0.285607284781864,0.432851843142938,1,0.343472159109341,0.917416983889421,0.569000527214417
"FBtr0331843",0.869314074563198,0.856959541396989,0.540956953535466,0.858779976289849,1,0.654956474899083,1,0.72456037184654,0.465209187393842,0.890238536747847,0.710434391096297,0.314073720614024
"FBtr0331844",0.869314074563198,0.856959541396989,0.540956953535466,0.858779976289849,1,0.654956474899083,1,0.72456037184654,0.465209187393842,0.890238536747847,0.710434391096297,0.314073720614024
"FBtr0331845",0.50749791440846,0.465086585842203,0.422622619949583,0.437057666504655,1,0.531620515340165,0.0438666075363941,1,0.598609699474762,0.962234984610385,0.895393540791992,0.230620835924919
"FBtr0331847",0.687657478115077,1,0.414258764397366,0.586242712591293,0.490104817918626,0.91192421555409,0.67643830606231,0.243479161767902,1,0.185474965919044,0.524676602826391,0.0474167106012014
"FBtr0331848",0.842787008079388,0.946043894954948,0.677593291489414,0.614808392116596,1,0.956477571814494,0.397937039849181,0.692726908060194,1,0.366953164895725,0.74771297264031,0.313812411978861
"FBtr0331849",0.427640567023663,0.661533631828214,1,0.334666375811514,0.311759831436554,0.394158776634591,1,0.724500441294692,0.590457814769108,0.720636682182809,0.555827228257832,0.283086514065149
"FBtr0331850",0.427640567023663,0.661533631828214,1,0.334666375811514,0.311759831436554,0.394158776634591,1,0.724500441294692,0.590457814769108,0.720636682182809,0.555827228257832,0.283086514065149
"FBtr0331851",0.434645767844363,0.825644234778885,1,0.368714319752635,0.349838024247801,0.440267916542788,0.382323643665821,1,0.756499872501362,0.601029038552511,0.543150650616207,0.675359365387469
"FBtr0331852",0.146319620030737,0.248494866778111,1,0.23326824310881,0.40643519625969,0.247089136835238,1,0.24485911183754,0.382927290303775,0.382378647688837,0.604020710980061,0.150209170728446
"FBtr0331853",0.782894058900092,0.662652978074963,1,0.381004797077723,0.624407867521075,0.293511944361859,0.666772434553191,1,0.796150900301433,0.426590843177271,0.258589654580727,0.981522277696455
"FBtr0331854",0.778165621961092,0.587968728496842,1,0.878601226048083,0.69929371185708,0.975566339661752,1,0.399936549334649,0.450773266663903,0.827520830825611,0.615416856112148,0.252604010834624
"FBtr0331857",0.317965040120452,0.237495108050572,0.637156308645574,0.35964386678859,0.888754078177376,1,0.352869576689041,0.374146517645257,0.461933452379759,0.457521437240692,1,0.414172716757184
"FBtr0331858",0.380512044692559,0.310356286941403,0.0378468017865298,0.269169843314729,1,0.885901948324319,0.180492139230589,0.383137910066758,0.852583952904761,0.13958651903681,0.726912634555844,1
"FBtr0331859",0.870707206092947,0.548435436351559,0.187832275533148,0.393607489132847,1,0.692583393595936,1,0.362442497834526,0.284294503407348,0.380824262942135,0.489031135973081,0.372393569097606
"FBtr0331860",0.362947424855586,0.033164068939512,0,0,1,0.235032227834599,0,0,1,0.386978632596524,0.824345695668755,0
"FBtr0331861",0.362947424855586,0.033164068939512,0,0,1,0.235032227834599,0,0,1,0.386978632596524,0.824345695668755,0
"FBtr0331862",0.884110837089186,0.97016131336802,0.984239576184395,1,0.847455457592253,0.556105688068265,0.148888008106837,0.513582147221184,1,0.191363060075204,0.277314450616678,0.724045644418346
"FBtr0331863",0.191101878388699,0.302223486622027,1,0.111212211038903,0.0863334917824303,0.0761544504290229,0.0441260830477923,0.69960260938089,1,0.100825698319194,0.0694817912062114,0.0828517792762928
"FBtr0331864",0.395567524496888,0.399144879762341,1,0.698905674639449,0.587847143699118,0.586794582517185,1,0.255959391574176,0.461369365529639,0.831284962536545,0.611185646310307,0.312435075115168
"FBtr0331865",0.343529305290995,0.490671382570812,0,1,0.628086005485147,0.423938074294331,0.0300090085856683,0.324045882253064,0.519758906564513,0.155071320988654,0.237946642734278,1
"FBtr0331866",0.620919347781713,0.455422001639001,0.384645351612292,1,0.26322649117106,0.552868171747222,1,0.551263892326138,0.645425359086952,0.975733516943631,0.331001097908924,0.284179512188952
"FBtr0331867",0.894310438191315,0.836173905802197,0.25237158315694,0.480773919144469,0.829383168747067,1,0.244556931506941,0.260819347474017,0.695261913975906,0.0248355235169389,0.393800010934263,1
"FBtr0331868",0.440815224822594,0.392668775333336,1,0.431326185371008,0.351578213390715,0.338507879228653,0.619404877805329,0.880683277448322,0.898492319599633,0.579495548728575,0.476854978931956,1
"FBtr0331920",0.753548153541538,0.820521360181139,0.749896819950016,1,0.465061566061812,0.423344565936222,1,0.417227039249493,0.436060742068414,0.391704956169053,0.221766587715547,0.14625629781454
"FBtr0331921",0.84104885711205,0.652209286297829,0.382994513193356,1,0.395366304626468,0.689359038104799,0.616424364395067,0.903358677449068,0.841181081106652,0.917534618820243,0.541038486592653,1
"FBtr0331922",0.704321389742342,0.616157516703476,0.501187321876141,1,0.351088225171519,0.476153927263306,0.425845403121539,0.702533456932111,0.714286493711566,0.34704864019006,0.373766459820937,1
"FBtr0331923",0,1,0,0,0,0,0,0,1,0,0,0
"FBtr0331924",0,1,0,0,0,0,0,0,1,0,0,0
"FBtr0331925",0.243333257914455,0.0815261607872286,0,1,0.0646912563047521,0.722215179309435,0.760843786910483,0,0,0.0869243323092862,0.077650706381404,1
"FBtr0331926",0.929074839879621,0.741570288722387,0.309477561827489,0.66957418812237,0.987268665396143,1,0.173973426885019,0.772319485469935,0.900166339842789,0.41607073696823,0.725607972740864,1
"FBtr0331927",0.572774404648057,0.788021982498338,1,0.905324193602819,0.4244912067005,0.362222908231415,0.835477581022427,0.356223754453985,0.413728308539125,0.573163277507555,0.212161951963822,1
"FBtr0331928",0.160441075290136,0.13822466606118,0,0.176610827440825,0.685510578250127,1,0.138654982854338,0.277265976954094,0.47302619394634,0.612516907125587,1,0.728953749717095
"FBtr0331929",0.262539941383859,0.219902877824604,0,0.179821933394295,0.500214991644335,1,0.611392328767353,0.570542322599411,0.115876985662651,0.838198918696688,0.970633829767551,1
"FBtr0331930",0.844497499699421,0.70857942209996,1,0.777098893049614,0.847294469528338,0.945922157324605,0.185941060615443,0.872976046251505,0.620554165325644,0.432254164229631,1,0.306016227604008
"FBtr0331931",0.994908691740963,1,0,0,0,0,0,0,0,0,0.038825353190702,1
"FBtr0331932",0.378421283143276,0.356050789384422,1,0.426910916624871,0.44394795088367,0.438789266949026,0.93697740566905,0.157020804789652,0.573861439282672,0.639611306229645,0.420104737359503,1
"FBtr0331933",0.746181518805722,1,0.662278728149988,0.498884163807396,0.574193153512704,0.568692437941018,0.639772846534312,1,0.85101643015118,0.482811567982324,0.454664445484554,0.722070589100134
"FBtr0331934",0.640726565913114,0.475825642833636,0.825358135165111,1,0.582628169989969,0.65771545889312,1,0.34507799610733,0.543430201203426,0.719858960747256,0.509390185189044,0.325674750694419
"FBtr0331935",0.273253882053772,0.627776505544701,1,0.180475956510501,0.197181431848761,0.660401874814183,1,0.410461195369772,0.448886058011602,0.986134407197528,0.343776578880848,0.940783753509742
"FBtr0331936",0.467521544540057,0.553547887253903,1,0.973268912631957,0.599183285642118,0.486106949015766,0.921113028414556,0.235059823329067,0.296453627541684,1,0.575332792447574,0.235899599314659
"FBtr0331937",0.982701586152084,0.551589718543381,0.361350221338346,0.550704671020028,0.732873127292863,1,0.438948338602202,0.811925612929931,0.748743599666361,0.768946016582147,0.985566657917821,1
"FBtr0331938",0.488079284258257,0.665324965889781,1,0.388379083472776,0.311673876148041,0.311027979751196,0.484925406947775,1,0.25849055204592,0.418280631946545,0.435519418241225,0.490761138848228
"FBtr0331939",0.488079284258257,0.665324965889781,1,0.388379083472776,0.311673876148041,0.311027979751196,0.484925406947775,1,0.25849055204592,0.418280631946545,0.435519418241225,0.490761138848228
"FBtr0331941",0.634556237213758,0.397591786844978,1,0.584207355519176,0.289199433378182,0.418254520715649,1,0.22496430900074,0.121840501460292,0.57939691433339,0.284306300168201,0.150209170728446
"FBtr0331942",0.877155951768701,0.683892599599534,0.56369127332864,0.543239435646451,0.876119213000551,1,0.455713726534925,0.820154588736654,0.811138899638557,0.479894751290851,0.679443680837285,1
"FBtr0331943",0.64888868777188,0.391325571778697,0.497299996387905,1,0.392233301384602,0.328417849959659,1,0.428503445715696,0.487362005841168,0.66589842548739,0.752318209675855,0.300418341456892
"FBtr0331944",0.0748717716659861,0.777634149047411,0,1,0.179145017459314,0,1,0,0.106610438777756,0.885416411340463,0.204117343710503,0.460015585355866
"FBtr0331945",0.747724048745207,0.685148378163325,0.121462259273394,0.472032575160024,0.87417873026763,1,0.831425207394317,0.244005521614843,0.336699165887703,0.475623705088547,0.593368605367333,1
"FBtr0331950",0.919124126320269,0.777446480923596,0.418894981717714,1,0.632393328465407,0.622437820372421,0.548876235065168,0.208773411396382,1,0.544355477664126,0.324186843432257,0.798149809920622
"FBtr0331951",0.274836655177062,1,0,0.584498684122046,0.385791532547363,0.269186785017545,0.18557165534402,0.403554325741047,0.158271004807523,0.296814793251221,0.279353151006271,1
"FBtr0331952",1,0.967890793353007,0.349552469238054,0.665905838050309,0.649866703111647,0.6155869494153,0.0815189771689803,0.203765115214075,0.278104765590363,0.266981877807093,0.205219724007996,1
"FBtr0331953",1,0.100511736232812,0.606723214463193,0.154109636805929,0.219330012300181,0.20034057416239,0.195415510640223,0.175846061276818,1,0.491165187526357,0.418820796992996,0.410944825210413
"FBtr0331955",0.635580973715286,0.267897907548594,0.442290157905875,0.165003949531935,0.922987386818237,1,0.386209791658506,0.532026861472207,0.683183330234909,0.529481013297789,1,0.503847156252147
"FBtr0331957",0.117545472822548,0.196911659328352,0.792417412405468,0.12076593416576,1,0.139550385276793,0.685879981852791,0.822925419599752,0.16713592186104,0,1,0.309076389880048
"FBtr0331958",0.282109134774115,0.252046923940291,0,0.144919120998912,1,0.41865115583038,0.349938766251424,0.0524824884948821,0,0.0399795518197736,1,0
"FBtr0331959",0.411404694112391,0.330332701944805,0.535559064888833,0.211338093299716,0.70338676989067,1,1,0.0826216224673378,0.112355911526257,0.697797751259241,0.570795206663503,0.0566657350652222
"FBtr0331960",1,0.308189295766114,0.084560726754452,0.461791943042155,0.407118743135591,0.328859479074152,0.109921224735125,0.38466325904304,1,0.47721163106254,0.429104343347735,0.337103176930417
"FBtr0331961",0.0569917443988111,0.286416959023058,0,0,1,0.0507455946461066,0.218823592513578,0,0.373262067404757,1,0.937979499346284,0.230085172570988
"FBtr0331962",0.715090622188817,1,0,0.862453221408345,0.371954549313243,0.387567791610488,0.586246531920669,0,1,0.223256903421071,0.209410398496498,0.0513681031513016
"FBtr0331963",0,0,0,1,0,0,1,0,0,0,0,0
"FBtr0331964",0.926983839674114,0.636680493766928,0.46868551246876,1,0.585301842757281,0.392059668767979,0.328690636751573,1,0.841004472149402,0.826144238547532,0.69487583236111,0.641840523644563
"FBtr0331965",0.797957710638393,0.608141091277705,0.390149021190211,1,0.538510998428747,0.281078340055564,0.370429130307328,1,0.767265606866461,0.798044094379248,0.658895945255822,0.528597598532672
"FBtr0331966",1,0.263321481504492,0.11630476954566,0.886253502398312,0.774630540101714,0.694115727307393,0.1149626601101,0.282136313373335,0.378828606974052,0.0656708554534442,0.206926332939456,1
"FBtr0331967",0.89678071118569,1,0.441011287342792,0.781327484600072,0.584800869495597,0.631030142113359,0.17442045577805,0.755702081520211,1,0.316618881215338,0.342177085618835,0.524718805743874
"FBtr0331968",0,0,0,0,1,0,0,1,0,0,0.0680499091001914,0
"FBtr0331969",0,0,0,0,1,0,0,0,0,1,0.297771269633741,0
"FBtr0331970",1,0.97757990034653,0.83112769104547,0.861325093381081,0.585608401459014,0.690366910051219,0.22451994839515,0.90542014529766,1,0.370511456741353,0.403544658500851,0.603301977436563
"FBtr0331975",0.358525654681428,1,0.725086125586123,0.317700485964235,0.357433801141855,0.6943299432713,0.739685383144489,0.998416866582287,0.473149099527157,1,0.484402558347846,0.259250898671536
"FBtr0331976",0.358525654681428,1,0.725086125586123,0.317700485964235,0.357433801141855,0.6943299432713,0.739685383144489,0.998416866582287,0.473149099527157,1,0.484402558347846,0.259250898671536
"FBtr0331977",0.271912419059388,0.303670992699146,0.916530983023192,0.279362160961758,1,0.659081337692806,0.940635403683828,0.399706632377022,0,0.465681819596722,1,0.329681482538718
"FBtr0331978",0.562447573894013,0.51562684856458,1,0.142876798904146,0.433799150067273,0.55583824463527,0.449088083355994,0.367377419464175,0.3481998372105,0.783599215667562,1,0.343418210977832
"FBtr0331979",0.379674186459067,0.479240100214928,1,0.503470624709849,0.276406114287995,0.286960338460925,0.694574695427749,0.546651886143153,1,0.818285085147666,0.312164569187326,0.737020610431718
"FBtr0331980",0.614542404129094,0.656736433627865,1,0.734794965792752,0.661966235492268,0.562913979008279,1,0.625987642436843,0.315196079864669,0.759992768219303,0.829781375518785,0.445729387052889
"FBtr0331981",0.00786093026190497,0,0.0158980295905799,0,1,0,0,0,0,0,0.00490041914871275,1
"FBtr0331982",1,0.508814598356975,0.637772673571268,0.127891814776704,0.201872964923592,0.772174827108152,1,0.64467384071854,0.216403278713056,0.115952462149545,0.0974888805781508,0.510038602100321
"FBtr0331983",0.26629180606464,0.314682751854524,1,0.417502920162272,0.349213844255515,0.371861803341631,1,0.612210563981502,0.669185523404989,0.807347437437325,0.506106336841171,0.277694389987717
"FBtr0331984",0.25360040932957,0.473382324091244,0,0.502486289686477,0.548998149119026,1,1,0.0999841373336623,0.284294503407348,0.685483673295842,0.850488932127097,0.525732097549562
"FBtr0331985",0.449230629995917,0.401359560798664,0,1,0.517530050438017,0.644438159999188,0.72941197504526,0.278458576145565,0.226219434790762,1,0.50079713529311,0.557782236535728
"FBtr0331989",0.400249278250393,0.480355222482113,0.314122076908106,0.248570345430013,0.428808744692632,1,0.196249389480879,0.398474003085303,0.412007060133871,0.351836583156635,0.443718322179452,1
"FBtr0331990",0.209389199954924,0.612249368316185,0.692952482566514,0,0.576913309243722,1,0.475527366819052,0.456433858079529,0.486683339783134,0.738856824628933,0.77650706381404,1
"FBtr0331991",0.905890545637824,1,0.571863978521476,0.500323740138642,0.496983482029764,0.676058102658897,0.569003986864179,0.755103674894573,1,0.984956926857668,0.598315424275709,0.942755775482711
"FBtr0331992",0.942545076386175,1,0,0,0.271461565814577,0.419622270615867,0,0,1,0.9376789943685,0.897473136413564,0
"FBtr0331995",0.631006634062653,0.51068330994438,0,0.884038210886609,1,0.240792821654075,0.628305364642947,0.441910215608662,0.406523043708152,1,0.862357389780883,0.47839491326641
"FBtr0331996",0.37625977964168,0.631377048651952,0.606181950279005,1,0.412625310484365,0.371931944922009,0.365091534769759,1,0.811228274288204,0.714570396532532,0.504000767687297,0.426814699801104
"FBtr0331997",0.37625977964168,0.631377048651952,0.606181950279005,1,0.412625310484365,0.371931944922009,0.365091534769759,1,0.811228274288204,0.714570396532532,0.504000767687297,0.426814699801104
"FBtr0331998",0.246684955681872,0.571356895434461,0.802575522177909,1,0.885361325955946,0.219648914037911,1,0.390847082304317,0.646123871380337,0.484685425562717,0.841210871049347,0.350488065033041
"FBtr0331999",0.25799858708325,0.852287199318071,0.0359847659958876,1,0.755673698325948,0.223286406765076,1,0.173198328219925,0.0770346396329588,0.462148670060745,0.400827203173448,0.514708682600942
"FBtr0332000",0.392679381736863,0.110789856677051,0.613035009157637,0.350353918898469,1,0.852637518834033,0.660168168956587,0.375193960303838,0.88902086096298,0.53589612013739,1,0.484073542069816
"FBtr0332001",0.477943634695924,0.766128194478323,0.321094398004581,1,0.425267385365343,0.284820190526651,0.210310757091739,0.538185985250852,0.680416800349602,0.347023497203739,0.264538310193686,1
"FBtr0332002",0.477943634695924,0.766128194478323,0.321094398004581,1,0.425267385365343,0.284820190526651,0.210310757091739,0.538185985250852,0.680416800349602,0.347023497203739,0.264538310193686,1
"FBtr0332003",0.681874569983079,0.7122409876208,0.432636999697612,0.741765475251466,0.938387813782396,1,0.680436489933325,0.435410274920504,0.154755483204667,0.49752331153496,1,0.42927276372229
"FBtr0332006",0.0824099009368517,0.248494866778111,1,0.381004797077723,0,0.293511944361859,1,0.507611774155517,0,0.105459026660899,0.0314026682631544,0
"FBtr0332008",0.757431122881341,0.630047315069563,0.316931755592436,0.805016794846552,0.937395860490871,1,0.760843786910483,0.713177903249264,0.811138899638557,0.478083827701074,0.630911989348908,1
"FBtr0332009",0,0,1,0,0.0281687759783944,0,0,0,0,0,1,0
"FBtr0332010",0.474681029396266,0.467170349542849,1,0.899171321103427,0.583657038272331,0.62518044149076,0.744173578863788,0.930069416365,0.634693374155849,0.736838322146713,1,0.652059894261706
"FBtr0332014",0,0.315058654925364,0,0,1,0.837302311660759,0,1,0.35542450906314,0,0.255187159125718,0
"FBtr0332015",0.31808211764041,0.487898457942389,1,0.267167997950843,0.311402383224567,0.550334895678485,0.465912415448658,1,0.24725183239175,0.522829283175338,0.405763433143999,0.228615437351659
"FBtr0332016",0.31808211764041,0.487898457942389,1,0.267167997950843,0.311402383224567,0.550334895678485,0.465912415448658,1,0.24725183239175,0.522829283175338,0.405763433143999,0.228615437351659
"FBtr0332017",0.31808211764041,0.487898457942389,1,0.267167997950843,0.311402383224567,0.550334895678485,0.465912415448658,1,0.24725183239175,0.522829283175338,0.405763433143999,0.228615437351659
"FBtr0332018",0,0,0,0,1,0,0,1,0,0,0,0
"FBtr0332020",0.768046953969555,0.435754498330145,0.376115069091956,0.655093236924592,0.758965862290864,1,1,0.655068485979167,0.38559484370192,0.999773122482569,0.948637310041535,0.31423067899514
"FBtr0332021",0.768046953969555,0.435754498330145,0.376115069091956,0.655093236924592,0.758965862290864,1,1,0.655068485979167,0.38559484370192,0.999773122482569,0.948637310041535,0.31423067899514
"FBtr0332022",0.768046953969555,0.435754498330145,0.376115069091956,0.655093236924592,0.758965862290864,1,1,0.655068485979167,0.38559484370192,0.999773122482569,0.948637310041535,0.31423067899514
"FBtr0332023",0.768046953969555,0.435754498330145,0.376115069091956,0.655093236924592,0.758965862290864,1,1,0.655068485979167,0.38559484370192,0.999773122482569,0.948637310041535,0.31423067899514
